pilot_id,sample_id,object_category,task,executor,decision,issue_type,review_mode,object_task_feasible,executor_feasible,negative_reason,samples_path,pilot_reason,point_cloud_path,source_mask_path,checked_mask_path,render_output_dir
v3_review_001808,3danet_full_f72dc1ffeae0168aadcfd37206a0d18b_press_push,Laptop,press_push,dexterous_hand,review,large_scale_review,point_refine,true,true,,processed/metadata/samples_v3_large_batch_v0_1.jsonl,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f72dc1ffeae0168aadcfd37206a0d18b.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f72dc1ffeae0168aadcfd37206a0d18b_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f72dc1ffeae0168aadcfd37206a0d18b_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_f72dc1ffeae0168aadcfd37206a0d18b_press_push
v3_review_001809,3danet_full_d786b5399e27a82978522e02fc65059_pick_up,Laptop,pick_up,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_d786b5399e27a82978522e02fc65059_pick_up
v3_review_001810,3danet_full_d786b5399e27a82978522e02fc65059_pick_up,Laptop,pick_up,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_d786b5399e27a82978522e02fc65059_pick_up
v3_review_001811,3danet_full_d786b5399e27a82978522e02fc65059_pick_up,Laptop,pick_up,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_d786b5399e27a82978522e02fc65059_pick_up
v3_review_001812,3danet_full_d786b5399e27a82978522e02fc65059_pick_up,Laptop,pick_up,dexterous_hand,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,ordinary_surface_without_operation_meaning,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_d786b5399e27a82978522e02fc65059_pick_up
v3_review_001813,3danet_full_d786b5399e27a82978522e02fc65059_open_pull,Laptop,open_pull,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_d786b5399e27a82978522e02fc65059_open_pull
v3_review_001814,3danet_full_d786b5399e27a82978522e02fc65059_open_pull,Laptop,open_pull,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_d786b5399e27a82978522e02fc65059_open_pull
v3_review_001815,3danet_full_d786b5399e27a82978522e02fc65059_open_pull,Laptop,open_pull,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_d786b5399e27a82978522e02fc65059_open_pull
v3_review_001816,3danet_full_d786b5399e27a82978522e02fc65059_open_pull,Laptop,open_pull,dexterous_hand,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,ordinary_surface_without_operation_meaning,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_d786b5399e27a82978522e02fc65059_open_pull
v3_review_001817,3danet_full_d786b5399e27a82978522e02fc65059_press_push,Laptop,press_push,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_d786b5399e27a82978522e02fc65059_press_push
v3_review_001818,3danet_full_d786b5399e27a82978522e02fc65059_press_push,Laptop,press_push,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_d786b5399e27a82978522e02fc65059_press_push
v3_review_001819,3danet_full_d786b5399e27a82978522e02fc65059_press_push,Laptop,press_push,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_d786b5399e27a82978522e02fc65059_press_push
v3_review_001820,3danet_full_d786b5399e27a82978522e02fc65059_press_push,Laptop,press_push,dexterous_hand,review,large_scale_review,point_refine,true,true,,processed/metadata/samples_v3_large_batch_v0_1.jsonl,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d786b5399e27a82978522e02fc65059_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_d786b5399e27a82978522e02fc65059_press_push
v3_review_001821,3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_pick_up,Laptop,pick_up,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_pick_up
v3_review_001822,3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_pick_up,Laptop,pick_up,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_pick_up
v3_review_001823,3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_pick_up,Laptop,pick_up,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_pick_up
v3_review_001824,3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_pick_up,Laptop,pick_up,dexterous_hand,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,ordinary_surface_without_operation_meaning,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_pick_up
v3_review_001825,3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_open_pull,Laptop,open_pull,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_open_pull
v3_review_001826,3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_open_pull,Laptop,open_pull,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_open_pull
v3_review_001827,3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_open_pull,Laptop,open_pull,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_open_pull
v3_review_001828,3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_open_pull,Laptop,open_pull,dexterous_hand,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,ordinary_surface_without_operation_meaning,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_open_pull
v3_review_001829,3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_press_push,Laptop,press_push,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_press_push
v3_review_001830,3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_press_push,Laptop,press_push,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_press_push
v3_review_001831,3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_press_push,Laptop,press_push,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_press_push
v3_review_001832,3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_press_push,Laptop,press_push,dexterous_hand,review,large_scale_review,point_refine,true,true,,processed/metadata/samples_v3_large_batch_v0_1.jsonl,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_d37f5f4d76bb5aee6d0e9ec8b698ce7a_press_push
v3_review_001833,3danet_full_f1c6801e84c85a07bfb149497503af_pick_up,Laptop,pick_up,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_f1c6801e84c85a07bfb149497503af_pick_up
v3_review_001834,3danet_full_f1c6801e84c85a07bfb149497503af_pick_up,Laptop,pick_up,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_f1c6801e84c85a07bfb149497503af_pick_up
v3_review_001835,3danet_full_f1c6801e84c85a07bfb149497503af_pick_up,Laptop,pick_up,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_f1c6801e84c85a07bfb149497503af_pick_up
v3_review_001836,3danet_full_f1c6801e84c85a07bfb149497503af_pick_up,Laptop,pick_up,dexterous_hand,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,ordinary_surface_without_operation_meaning,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_f1c6801e84c85a07bfb149497503af_pick_up
v3_review_001837,3danet_full_f1c6801e84c85a07bfb149497503af_open_pull,Laptop,open_pull,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_f1c6801e84c85a07bfb149497503af_open_pull
v3_review_001838,3danet_full_f1c6801e84c85a07bfb149497503af_open_pull,Laptop,open_pull,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_f1c6801e84c85a07bfb149497503af_open_pull
v3_review_001839,3danet_full_f1c6801e84c85a07bfb149497503af_open_pull,Laptop,open_pull,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_f1c6801e84c85a07bfb149497503af_open_pull
v3_review_001840,3danet_full_f1c6801e84c85a07bfb149497503af_open_pull,Laptop,open_pull,dexterous_hand,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,ordinary_surface_without_operation_meaning,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_f1c6801e84c85a07bfb149497503af_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_f1c6801e84c85a07bfb149497503af_open_pull
